"","match_id","player","pts","ptsWon","aces","ptsWonLte3Shots","wide","body","t","snvPts","snvPtsWon","nonSnvPts","nonSnvPtsWon"
"1369","20130813-M-Canada_Masters-QF-Novak_Djokovic-Richard_Gasquet",1,43,34,10,25,24,2,17,4,1,39,33
"1370","20130813-M-Canada_Masters-QF-Novak_Djokovic-Richard_Gasquet",2,41,20,3,13,20,5,16,0,0,0,0
"1371","20120728-M-Olympics-R64-Roger_Federer-Alejandro_Falla",1,87,56,8,36,44,11,32,3,2,83,54
"1372","20120728-M-Olympics-R64-Roger_Federer-Alejandro_Falla",2,93,53,3,23,31,10,52,7,6,86,47
"1373","20160506-M-Madrid_Masters-QF-Kei_Nishikori-Nick_Kyrgios",1,119,85,5,47,41,37,41,1,0,117,85
"1374","20160506-M-Madrid_Masters-QF-Kei_Nishikori-Nick_Kyrgios",2,108,77,19,57,53,5,50,1,1,105,76
"1375","20160515-M-Rome_Masters-F-Andy_Murray-Novak_Djokovic",1,59,41,4,18,25,12,22,1,1,57,40
"1376","20160515-M-Rome_Masters-F-Andy_Murray-Novak_Djokovic",2,56,32,5,14,21,12,23,0,0,0,0
"1377","20060922-M-Davis_Cup_World_Group_PO-RR-Roger_Federer-Novak_Djokovic",1,80,55,10,35,39,11,30,1,1,78,54
"1378","20060922-M-Davis_Cup_World_Group_PO-RR-Roger_Federer-Novak_Djokovic",2,96,50,3,24,52,17,27,10,3,84,47
"1379","20080815-M-Olympics-SF-Novak_Djokovic-Rafael_Nadal",1,85,54,9,32,36,14,35,5,4,75,50
"1380","20080815-M-Olympics-SF-Novak_Djokovic-Rafael_Nadal",2,75,47,3,25,12,29,34,2,1,72,46
"1381","20131101-M-Paris_Masters-QF-Novak_Djokovic-Stan_Wawrinka",1,63,43,2,16,30,2,31,0,0,0,0
"1382","20131101-M-Paris_Masters-QF-Novak_Djokovic-Stan_Wawrinka",2,50,27,3,13,19,10,21,3,2,45,25
"1383","20131104-M-Tour_Finals-RR-Richard_Gasquet-Novak_Djokovic",1,92,62,10,26,37,19,36,0,0,0,0
"1384","20131104-M-Tour_Finals-RR-Richard_Gasquet-Novak_Djokovic",2,101,67,6,38,46,12,43,0,0,0,0
"1385","19900610-M-Roland_Garros-F-Andres_Gomez-Andre_Agassi",1,128,75,9,42,56,12,60,15,8,110,67
"1386","19900610-M-Roland_Garros-F-Andres_Gomez-Andre_Agassi",2,106,64,0,22,77,8,21,0,0,0,0
"1387","20130517-M-Rome_Masters-SF-Tomas_Berdych-Rafael_Nadal",1,48,28,5,16,18,12,18,2,1,46,27
"1388","20130517-M-Rome_Masters-SF-Tomas_Berdych-Rafael_Nadal",2,45,37,0,15,20,7,18,0,0,0,0
"1389","20131102-M-Paris_Masters-SF-Novak_Djokovic-Roger_Federer",1,92,60,7,36,50,6,36,0,0,0,0
"1390","20131102-M-Paris_Masters-SF-Novak_Djokovic-Roger_Federer",2,89,52,5,22,45,11,33,13,7,72,45
"1391","20110909-M-US_Open-SF-Roger_Federer-Novak_Djokovic",1,163,102,11,59,70,37,56,2,2,157,100
"1392","20110909-M-US_Open-SF-Roger_Federer-Novak_Djokovic",2,140,100,8,48,59,20,61,0,0,0,0
"1393","19990606-M-Roland_Garros-F-Andrei_Medvedev-Andre_Agassi",1,158,97,23,62,67,19,72,1,1,149,96
"1394","19990606-M-Roland_Garros-F-Andrei_Medvedev-Andre_Agassi",2,138,84,1,34,87,23,28,0,0,0,0
"1395","20100126-M-Australian_Open-QF-Novak_Djokovic-Jo_Wilfried_Tsonga",1,145,89,2,31,68,37,40,1,1,135,88
"1396","20100126-M-Australian_Open-QF-Novak_Djokovic-Jo_Wilfried_Tsonga",2,168,102,19,52,70,25,73,9,8,157,94
"1397","20120510-M-Madrid_Masters-QF-David_Ferrer-Roger_Federer",1,83,49,3,25,33,24,26,0,0,0,0
"1398","20120510-M-Madrid_Masters-QF-David_Ferrer-Roger_Federer",2,46,40,7,24,24,3,19,1,1,45,39
"1399","19820704-M-Wimbledon-F-John_Mcenroe-Jimmy_Connors",1,140,96,17,64,83,19,38,121,88,11,8
"1400","19820704-M-Wimbledon-F-John_Mcenroe-Jimmy_Connors",2,169,105,0,37,58,51,60,29,22,128,83
"1401","20050508-M-Rome_Masters-F-Rafael_Nadal-Guillermo_Coria",1,176,96,1,27,65,26,85,1,0,172,96
"1402","20050508-M-Rome_Masters-F-Rafael_Nadal-Guillermo_Coria",2,202,108,3,36,92,38,72,7,3,188,105
"1403","20120729-M-Olympics-R64-Andy_Murray-Stan_Wawrinka",1,52,37,7,22,18,12,22,0,0,0,0
"1404","20120729-M-Olympics-R64-Andy_Murray-Stan_Wawrinka",2,76,44,5,27,31,11,34,6,5,66,39
"1405","19880704-M-Wimbledon-F-Stefan_Edberg-Boris_Becker",1,118,82,2,50,59,21,33,113,82,0,0
"1406","19880704-M-Wimbledon-F-Stefan_Edberg-Boris_Becker",2,129,82,7,53,54,23,51,121,82,0,0
"1407","20150130-M-Australian_Open-SF-Novak_Djokovic-Stan_Wawrinka",1,135,89,5,41,59,22,54,8,4,124,85
"1408","20150130-M-Australian_Open-SF-Novak_Djokovic-Stan_Wawrinka",2,157,92,10,46,61,30,66,3,1,150,91
"1409","20160220-M-Marseille-QF-Stan_Wawrinka-Benoit_Paire",1,79,55,8,33,34,21,24,0,0,0,0
"1410","20160220-M-Marseille-QF-Stan_Wawrinka-Benoit_Paire",2,106,65,12,41,55,25,26,0,0,0,0
"1411","20120802-M-Olympics-QF-Nicolas_Almagro-Andy_Murray",1,48,21,1,7,14,20,14,0,0,0,0
"1412","20120802-M-Olympics-QF-Nicolas_Almagro-Andy_Murray",2,33,28,13,23,12,6,15,0,0,0,0
"1413","20030809-M-Canada_Masters-SF-Roger_Federer-Andy_Roddick",1,100,66,9,33,51,6,43,17,11,73,55
"1414","20030809-M-Canada_Masters-SF-Roger_Federer-Andy_Roddick",2,83,58,9,35,40,11,32,5,4,76,54
"1415","20160528-M-Roland_Garros-R32-Alexander_Zverev-Dominic_Thiem",1,121,71,6,45,43,32,46,9,5,107,66
"1416","20160528-M-Roland_Garros-R32-Alexander_Zverev-Dominic_Thiem",2,132,90,6,47,76,11,45,1,1,129,89
"1417","19900708-M-Wimbledon-F-Boris_Becker-Stefan_Edberg",1,127,76,5,55,71,41,15,118,74,2,2
"1418","19900708-M-Wimbledon-F-Boris_Becker-Stefan_Edberg",2,133,86,2,60,63,30,39,125,86,1,0
"1419","19941116-M-Tour_Finals-RR-Michael_Chang-Andre_Agassi",1,66,32,3,16,38,5,23,1,1,64,31
"1420","19941116-M-Tour_Finals-RR-Michael_Chang-Andre_Agassi",2,63,38,4,19,37,4,22,0,0,0,0
"1421","20040807-M-Cincinnati_Masters-SF-Andy_Roddick-Andre_Agassi",1,105,78,28,65,47,13,44,4,3,98,75
"1422","20040807-M-Cincinnati_Masters-SF-Andy_Roddick-Andre_Agassi",2,98,79,17,47,54,2,42,4,3,91,76
"1423","19990131-M-Australian_Open-F-Yevgeny_Kafelnikov-Thomas_Enqvist",1,131,84,15,41,78,13,40,0,0,0,0
"1424","19990131-M-Australian_Open-F-Yevgeny_Kafelnikov-Thomas_Enqvist",2,109,65,19,43,63,16,30,0,0,0,0
"1425","20080905-M-US_Open-SF-Rafael_Nadal-Andy_Murray",1,167,97,7,40,75,44,48,9,7,156,90
"1426","20080905-M-US_Open-SF-Rafael_Nadal-Andy_Murray",2,108,79,21,57,52,18,38,20,14,85,65
"1427","20070123-M-Australian_Open-QF-Rafael_Nadal-Fernando_Gonzalez",1,79,47,1,18,32,12,35,1,1,76,46
"1428","20070123-M-Australian_Open-QF-Rafael_Nadal-Fernando_Gonzalez",2,83,57,10,35,39,5,39,5,5,78,52
"1429","19930131-M-Australian_Open-F-Jim_Courier-Stefan_Edberg",1,96,66,8,41,52,13,31,5,4,86,62
"1430","19930131-M-Australian_Open-F-Jim_Courier-Stefan_Edberg",2,105,56,6,34,45,29,30,77,45,19,11
"1431","20120729-M-Olympics-R64-Jo_Wilfried_Tsonga-Thomaz_Bellucci",1,93,72,12,52,41,17,35,24,18,69,54
"1432","20120729-M-Olympics-R64-Jo_Wilfried_Tsonga-Thomaz_Bellucci",2,100,68,4,43,44,22,34,4,1,92,67
"1433","20010128-M-Australian_Open-F-Arnaud_Clement-Andre_Agassi",1,90,47,5,27,47,22,21,2,1,81,46
"1434","20010128-M-Australian_Open-F-Arnaud_Clement-Andre_Agassi",2,81,51,7,28,48,5,28,1,1,79,50
"1435","20160603-M-Roland_Garros-SF-Stan_Wawrinka-Andy_Murray",1,105,65,1,29,53,15,36,0,0,0,0
"1436","20160603-M-Roland_Garros-SF-Stan_Wawrinka-Andy_Murray",2,109,80,3,34,41,20,48,1,1,106,79
"1437","20160603-M-Roland_Garros-SF-Novak_Djokovic-Dominic_Thiem",1,72,51,2,20,34,14,24,0,0,0,0
"1438","20160603-M-Roland_Garros-SF-Novak_Djokovic-Dominic_Thiem",2,83,42,2,26,35,18,30,0,0,0,0
"1439","20080307-M-Dubai-QF-Igor_Andreev-Novak_Djokovic",1,44,19,1,12,24,5,15,0,0,0,0
"1440","20080307-M-Dubai-QF-Igor_Andreev-Novak_Djokovic",2,38,29,1,15,20,3,15,2,1,35,28
"1441","20020127-M-Australian_Open-F-Thomas_Johansson-Marat_Safin",1,115,82,15,51,59,20,36,11,7,100,75
"1442","20020127-M-Australian_Open-F-Thomas_Johansson-Marat_Safin",2,142,88,15,44,51,57,34,10,2,130,86
"1443","20120801-M-Olympics-R16-Novak_Djokovic-Lleyton_Hewitt",1,85,58,16,37,31,14,40,0,0,0,0
"1444","20120801-M-Olympics-R16-Novak_Djokovic-Lleyton_Hewitt",2,78,49,5,25,39,15,24,0,0,0,0
"1445","20101122-M-Tour_Finals-RR-Robin_Soderling-Andy_Murray",1,49,29,2,15,16,9,24,0,0,0,0
"1446","20101122-M-Tour_Finals-RR-Robin_Soderling-Andy_Murray",2,59,41,10,20,31,12,16,0,0,0,0
"1447","20060318-M-Indian_Wells_Masters-SF-James_Blake-Rafael_Nadal",1,67,45,3,20,34,13,20,8,5,58,40
"1448","20060318-M-Indian_Wells_Masters-SF-James_Blake-Rafael_Nadal",2,62,36,2,12,23,12,27,1,0,58,36
"1449","19800907-M-US_Open-F-John_Mcenroe-Bjorn_Borg",1,164,107,6,80,79,33,52,136,94,22,13
"1450","19800907-M-US_Open-F-John_Mcenroe-Bjorn_Borg",2,154,91,4,37,73,39,42,17,12,128,79
"1451","20120801-M-Olympics-R16-Roger_Federer-Denis_Istomin",1,68,48,3,28,29,11,28,3,2,65,46
"1452","20120801-M-Olympics-R16-Roger_Federer-Denis_Istomin",2,60,37,7,21,13,17,30,1,1,58,36
"1453","19820606-M-Roland_Garros-F-Guillermo_Vilas-Mats_Wilander",1,55,26,0,4,36,16,3,1,1,51,25
"1454","19820606-M-Roland_Garros-F-Guillermo_Vilas-Mats_Wilander",2,40,21,0,5,24,12,4,0,0,0,0
"1455","20131031-M-Paris_Masters-R16-John_Isner-Novak_Djokovic",1,111,63,12,42,40,30,41,4,2,105,61
"1456","20131031-M-Paris_Masters-R16-John_Isner-Novak_Djokovic",2,73,59,11,40,33,9,31,2,2,70,57
"1457","19930606-M-Roland_Garros-F-Jim_Courier-Sergi_Bruguera",1,112,67,4,27,59,29,24,2,1,110,66
"1458","19930606-M-Roland_Garros-F-Jim_Courier-Sergi_Bruguera",2,95,65,6,26,52,21,22,1,1,93,64
"1459","19940911-M-US_Open-F-Michael_Stich-Andre_Agassi",1,109,67,12,46,51,33,25,90,62,9,5
"1460","19940911-M-US_Open-F-Michael_Stich-Andre_Agassi",2,89,69,3,28,50,20,19,0,0,0,0
"1461","20030608-M-Roland_Garros-F-Martin_Verkerk-Juan_Carlos_Ferrero",1,100,47,12,31,57,20,23,22,14,71,33
"1462","20030608-M-Roland_Garros-F-Martin_Verkerk-Juan_Carlos_Ferrero",2,70,49,2,29,32,15,23,2,2,63,47
"1463","20060305-M-Dubai-F-Roger_Federer-Rafael_Nadal",1,69,49,9,22,33,5,31,1,1,68,48
"1464","20060305-M-Dubai-F-Roger_Federer-Rafael_Nadal",2,80,51,0,9,29,17,34,0,0,0,0
"1465","19970706-M-Wimbledon-F-Cedric_Pioline-Pete_Sampras",1,78,49,13,36,29,28,21,76,49,1,0
"1466","19970706-M-Wimbledon-F-Cedric_Pioline-Pete_Sampras",2,76,60,17,50,28,17,31,73,59,1,1
"1467","20120805-M-Olympics-BR-Novak_Djokovic-Juan_Martin_Del_Potro",1,61,43,10,28,29,6,26,0,0,0,0
"1468","20120805-M-Olympics-BR-Novak_Djokovic-Juan_Martin_Del_Potro",2,72,51,5,27,13,29,30,1,1,71,50
"1469","20101121-M-Tour_Finals-RR-Tomas_Berdych-Novak_Djokovic",1,55,31,6,15,16,15,24,0,0,0,0
"1470","20101121-M-Tour_Finals-RR-Tomas_Berdych-Novak_Djokovic",2,54,39,5,17,19,11,24,0,0,0,0
"1471","19940703-M-Wimbledon-F-Pete_Sampras-Goran_Ivanisevic",1,101,76,17,64,46,14,41,95,75,1,1
"1472","19940703-M-Wimbledon-F-Pete_Sampras-Goran_Ivanisevic",2,105,63,25,50,46,22,36,98,62,1,1
"1473","20120801-M-Olympics-R16-Andy_Murray-Marcos_Baghdatis",1,72,51,13,29,35,12,25,0,0,0,0
"1474","20120801-M-Olympics-R16-Andy_Murray-Marcos_Baghdatis",2,101,56,6,24,41,33,27,1,0,96,56
"1475","20000709-M-Wimbledon-F-Patrick_Rafter-Pete_Sampras",1,114,72,9,51,56,32,26,104,66,6,6
"1476","20000709-M-Wimbledon-F-Patrick_Rafter-Pete_Sampras",2,108,81,22,60,33,27,48,98,80,1,1
"1477","20120729-M-Olympics-R64-Novak_Djokovic-Fabio_Fognini",1,82,59,10,37,36,8,38,1,1,80,58
"1478","20120729-M-Olympics-R64-Novak_Djokovic-Fabio_Fognini",2,100,56,4,28,25,44,31,0,0,0,0
"1479","20160619-M-Fergana_CH-F-Radu_Albot-Konstantin_Kravchuk",1,49,35,0,18,28,7,14,0,0,0,0
"1480","20160619-M-Fergana_CH-F-Radu_Albot-Konstantin_Kravchuk",2,61,33,3,20,28,11,22,6,2,55,31
"1481","19910707-M-Wimbledon-F-Boris_Becker-Michael_Stich",1,114,70,10,43,53,35,26,110,70,0,0
"1482","19910707-M-Wimbledon-F-Boris_Becker-Michael_Stich",2,100,67,15,57,48,27,25,97,67,0,0
"1483","19860706-M-Wimbledon-F-Boris_Becker-Ivan_Lendl",1,98,65,15,43,43,24,31,88,63,3,2
"1484","19860706-M-Wimbledon-F-Boris_Becker-Ivan_Lendl",2,81,52,6,39,39,23,19,75,52,0,0
"1485","19870705-M-Wimbledon-F-Pat_Cash-Ivan_Lendl",1,81,66,4,48,43,22,16,79,66,0,0
"1486","19870705-M-Wimbledon-F-Pat_Cash-Ivan_Lendl",2,131,77,7,47,70,23,38,124,76,1,1
"1487","20020609-M-Roland_Garros-F-Albert_Costa-Juan_Carlos_Ferrero",1,98,63,2,28,58,22,18,2,2,96,61
"1488","20020609-M-Roland_Garros-F-Albert_Costa-Juan_Carlos_Ferrero",2,106,52,5,22,52,18,36,0,0,0,0
"1489","20120812-M-Finland_F1-F-Milos_Sekulic-Vladimir_Ivanov",1,46,19,0,7,20,6,20,0,0,0,0
"1490","20120812-M-Finland_F1-F-Milos_Sekulic-Vladimir_Ivanov",2,56,37,8,19,28,12,16,0,0,0,0
"1491","19920607-M-Roland_Garros-F-Jim_Courier-Petr_Korda",1,62,41,7,17,31,18,13,2,2,57,39
"1492","19920607-M-Roland_Garros-F-Jim_Courier-Petr_Korda",2,65,29,4,14,30,23,11,6,4,52,25
"1493","20000611-M-Roland_Garros-F-Magnus_Norman-Gustavo_Kuerten",1,154,85,9,36,84,46,24,2,1,145,84
"1494","20000611-M-Roland_Garros-F-Magnus_Norman-Gustavo_Kuerten",2,137,78,9,37,64,51,22,3,3,131,75
"1495","20010610-M-Roland_Garros-F-Alex_Corretja-Gustavo_Kuerten",1,121,62,4,22,62,39,20,9,7,108,55
"1496","20010610-M-Roland_Garros-F-Alex_Corretja-Gustavo_Kuerten",2,123,77,10,35,80,30,13,9,6,112,71
"1497","20160708-M-Wimbledon-SF-Andy_Murray-Tomas_Berdych",1,88,61,7,29,31,14,43,0,0,0,0
"1498","20160708-M-Wimbledon-SF-Andy_Murray-Tomas_Berdych",2,73,42,5,23,23,20,30,0,0,0,0
"1499","20160708-M-Wimbledon-SF-Milos_Raonic-Roger_Federer",1,167,119,24,84,68,34,65,10,8,146,111
"1500","20160708-M-Wimbledon-SF-Milos_Raonic-Roger_Federer",2,160,112,16,79,76,18,66,11,7,144,105
"1501","19940605-M-Roland_Garros-F-Sergi_Bruguera-Alberto_Berasategui",1,112,74,2,24,64,35,13,0,0,0,0
"1502","19940605-M-Roland_Garros-F-Sergi_Bruguera-Alberto_Berasategui",2,116,65,0,10,57,31,28,0,0,0,0
"1503","20160119-M-Australian_Open-R128-Rafael_Nadal-Fernando_Verdasco",1,170,106,7,63,40,65,65,0,0,0,0
"1504","20160119-M-Australian_Open-R128-Rafael_Nadal-Fernando_Verdasco",2,192,118,20,73,109,18,65,0,0,0,0
"1505","20150123-M-Australian_Open-R32-Fernando_Verdasco-Novak_Djokovic",1,123,75,16,50,52,14,57,0,0,0,0
"1506","20150123-M-Australian_Open-R32-Fernando_Verdasco-Novak_Djokovic",2,91,71,11,45,48,8,35,1,1,90,70
"1507","20160710-M-Wimbledon-F-Milos_Raonic-Andy_Murray",1,114,78,8,39,62,27,25,33,22,80,56
"1508","20160710-M-Wimbledon-F-Milos_Raonic-Andy_Murray",2,103,79,7,39,33,38,32,0,0,0,0
"1509","20050908-M-US_Open-QF-Andre_Agassi-James_Blake",1,162,98,11,56,73,7,82,1,1,158,97
"1510","20050908-M-US_Open-QF-Andre_Agassi-James_Blake",2,153,89,19,53,68,31,54,5,3,143,86
"1511","20150503-M-Estoril-F-Richard_Gasquet-Nick_Kyrgios",1,49,39,4,14,17,7,25,0,0,0,0
"1512","20150503-M-Estoril-F-Richard_Gasquet-Nick_Kyrgios",2,50,30,2,14,25,5,20,3,2,44,28
"1513","20160716-M-Hamburg-SF-Pablo_Cuevas-Renzo_Olivo",1,68,51,2,21,33,13,22,6,4,59,47
"1514","20160716-M-Hamburg-SF-Pablo_Cuevas-Renzo_Olivo",2,76,47,1,21,38,11,27,1,1,70,46
"1515","20160716-M-Hamburg-SF-Martin_Klizan-Stephane_Robert",1,57,37,2,17,11,26,20,0,0,0,0
"1516","20160716-M-Hamburg-SF-Martin_Klizan-Stephane_Robert",2,60,31,0,16,23,7,30,0,0,0,0
"1517","20110120-M-Australian_Open-R64-Gilles_Simon-Roger_Federer",1,155,86,10,34,79,9,67,1,1,149,85
"1518","20110120-M-Australian_Open-R64-Gilles_Simon-Roger_Federer",2,126,82,11,43,61,14,51,3,2,122,80
"1519","19910609-M-Roland_Garros-F-Andre_Agassi-Jim_Courier",1,129,75,2,26,65,52,12,0,0,0,0
"1520","19910609-M-Roland_Garros-F-Andre_Agassi-Jim_Courier",2,145,90,9,41,62,60,23,4,1,139,89
"1521","20111127-M-Tour_Finals-F-Roger_Federer-Jo_Wilfried_Tsonga",1,98,69,11,41,44,27,27,2,2,94,67
"1522","20111127-M-Tour_Finals-F-Roger_Federer-Jo_Wilfried_Tsonga",2,98,62,11,35,46,28,24,11,5,82,57
"1523","20101128-M-Tour_Finals-F-Roger_Federer-Rafael_Nadal",1,64,51,7,35,36,12,16,6,4,57,47
"1524","20101128-M-Tour_Finals-F-Roger_Federer-Rafael_Nadal",2,66,43,1,20,30,20,16,0,0,0,0
"1525","20100108-M-Doha-SF-Roger_Federer-Nikolay_Davydenko",1,62,37,2,20,31,9,22,2,2,57,35
"1526","20100108-M-Doha-SF-Roger_Federer-Nikolay_Davydenko",2,61,42,2,22,21,14,26,0,0,0,0
"1527","20160731-M-Astana_CH-F-Evgeny_Donskoy-Konstantin_Kravchuk",1,46,34,3,16,27,7,12,0,0,0,0
"1528","20160731-M-Astana_CH-F-Evgeny_Donskoy-Konstantin_Kravchuk",2,50,27,3,20,22,6,22,4,0,43,27
"1529","20160126-M-Australian_Open-QF-Roger_Federer-Tomas_Berdych",1,87,63,10,43,39,18,30,11,9,73,54
"1530","20160126-M-Australian_Open-QF-Roger_Federer-Tomas_Berdych",2,111,65,9,39,54,26,31,0,0,0,0
"1531","20031116-M-Masters_Cup-F-Roger_Federer-Andre_Agassi",1,70,53,11,34,38,15,17,3,2,62,51
"1532","20031116-M-Masters_Cup-F-Roger_Federer-Andre_Agassi",2,74,40,1,17,38,24,12,3,3,67,37
"1533","20070905-M-US_Open-QF-Roger_Federer-Andy_Roddick",1,101,78,15,49,45,23,33,2,1,99,77
"1534","20070905-M-US_Open-QF-Roger_Federer-Andy_Roddick",2,103,71,14,47,43,30,30,5,4,98,67
"1535","20061119-M-Masters_Cup-F-Roger_Federer-James_Blake",1,86,59,11,38,47,21,18,3,1,82,58
"1536","20061119-M-Masters_Cup-F-Roger_Federer-James_Blake",2,81,40,4,28,44,29,8,1,1,78,39
"1537","20160729-M-Scheveningen_CH-QF-Alexey_Vatutin-Robin_Haase",1,38,16,0,3,16,10,12,0,0,0,0
"1538","20160729-M-Scheveningen_CH-QF-Alexey_Vatutin-Robin_Haase",2,39,30,9,20,17,0,22,2,1,36,29
"1539","20160718-M-Washington-R64-Dudi_Sela-Taylor_Fritz",1,64,39,1,27,28,9,26,2,1,57,38
"1540","20160718-M-Washington-R64-Dudi_Sela-Taylor_Fritz",2,74,48,11,29,28,4,41,0,0,0,0
"1541","20071118-M-Masters_Cup-F-David_Ferrer-Roger_Federer",1,82,43,1,14,40,27,15,0,0,0,0
"1542","20071118-M-Masters_Cup-F-David_Ferrer-Roger_Federer",2,73,54,10,32,33,16,24,10,8,61,46
"1543","20110815-M-Cincinnati_Masters-R32-Roger_Federer-Juan_Martin_Del_Potro",1,61,45,12,31,27,13,21,3,3,57,42
"1544","20110815-M-Cincinnati_Masters-R32-Roger_Federer-Juan_Martin_Del_Potro",2,77,45,7,27,29,13,35,1,0,74,45
"1545","20121011-M-Shanghai_Masters-QF-Marin_Cilic-Roger_Federer",1,66,32,1,15,29,8,29,4,4,61,28
"1546","20121011-M-Shanghai_Masters-QF-Marin_Cilic-Roger_Federer",2,62,38,8,26,30,8,24,7,3,53,35
"1547","20010204-M-Milan-F-Julien_Boutter-Roger_Federer",1,94,54,5,33,42,36,16,14,11,69,43
"1548","20010204-M-Milan-F-Julien_Boutter-Roger_Federer",2,92,56,5,29,46,27,19,15,11,74,45
"1549","20160706-M-Wimbledon-QF-Marin_Cilic-Roger_Federer",1,163,114,23,76,85,41,37,1,1,155,113
"1550","20160706-M-Wimbledon-QF-Marin_Cilic-Roger_Federer",2,169,121,27,86,90,34,45,12,9,157,112
"1551","20041003-M-Bangkok-F-Andy_Roddick-Roger_Federer",1,56,29,8,21,24,15,17,7,4,47,25
"1552","20041003-M-Bangkok-F-Andy_Roddick-Roger_Federer",2,49,34,11,24,21,17,11,4,2,43,32
"1553","20090517-M-Madrid_Masters-F-Rafael_Nadal-Roger_Federer",1,54,37,1,15,25,10,19,0,0,0,0
"1554","20090517-M-Madrid_Masters-F-Rafael_Nadal-Roger_Federer",2,67,46,6,28,34,18,15,9,7,55,39
"1555","20080420-M-Estoril-F-Nikolay_Davydenko-Roger_Federer",1,53,35,4,9,21,23,9,0,0,0,0
"1556","20080420-M-Estoril-F-Nikolay_Davydenko-Roger_Federer",2,57,36,5,10,25,22,10,2,1,55,35
"1557","20061008-M-Tokyo-F-Roger_Federer-Tim_Henman",1,42,33,4,21,20,12,10,4,2,37,31
"1558","20061008-M-Tokyo-F-Roger_Federer-Tim_Henman",2,57,31,0,21,31,19,7,9,5,42,26
"1559","20110108-M-Doha-F-Roger_Federer-Nikolay_Davydenko",1,51,40,4,23,25,10,16,2,2,48,38
"1560","20110108-M-Doha-F-Roger_Federer-Nikolay_Davydenko",2,61,36,5,23,25,18,18,0,0,0,0
"1561","20070810-M-Canada_Masters-SF-Roger_Federer-Radek_Stepanek",1,63,47,13,33,24,4,35,2,1,61,46
"1562","20070810-M-Canada_Masters-SF-Roger_Federer-Radek_Stepanek",2,66,43,3,23,31,9,26,33,20,32,23
"1563","20101010-M-Tokyo-F-Rafael_Nadal-Gael_Monfils",1,51,40,1,18,23,13,15,0,0,0,0
"1564","20101010-M-Tokyo-F-Rafael_Nadal-Gael_Monfils",2,47,29,9,20,20,7,20,4,3,43,26
"1565","19821213-M-Australian_Open-F-Steve_Denton-Johan_Kriek",1,81,42,6,33,36,29,16,70,39,5,3
"1566","19821213-M-Australian_Open-F-Steve_Denton-Johan_Kriek",2,89,59,4,44,45,31,13,69,50,15,9
"1567","20030615-M-Halle-F-Roger_Federer-Nicolas_Kiefer",1,45,35,3,19,20,17,8,30,27,14,8
"1568","20030615-M-Halle-F-Roger_Federer-Nicolas_Kiefer",2,50,25,3,17,28,14,8,13,7,36,18
"1569","20040314-M-Indian_Wells_Masters-F-Roger_Federer-Tim_Henman",1,45,36,3,22,21,17,7,1,0,44,36
"1570","20040314-M-Indian_Wells_Masters-F-Roger_Federer-Tim_Henman",2,52,30,0,20,27,16,9,13,5,36,25
"1571","20130105-M-Brisbane-SF-Kei_Nishikori-Andy_Murray",1,34,17,1,5,12,9,12,0,0,0,0
"1572","20130105-M-Brisbane-SF-Kei_Nishikori-Andy_Murray",2,30,22,4,17,11,4,15,0,0,0,0
"1573","19810104-M-Australian_Open-F-Kim_Warwick-Brian_Teacher",1,105,67,2,38,50,41,14,100,65,2,2
"1574","19810104-M-Australian_Open-F-Kim_Warwick-Brian_Teacher",2,102,74,3,32,39,55,8,98,74,0,0
"1575","19850609-M-Roland_Garros-F-Mats_Wilander-Ivan_Lendl",1,109,63,1,16,72,32,4,13,11,95,52
"1576","19850609-M-Roland_Garros-F-Mats_Wilander-Ivan_Lendl",2,107,54,2,22,58,37,12,4,4,101,50
"1577","20051002-M-Bangkok-F-Roger_Federer-Andy_Murray",1,67,47,2,18,33,22,12,2,1,63,46
"1578","20051002-M-Bangkok-F-Roger_Federer-Andy_Murray",2,75,44,6,24,43,19,13,3,2,69,42
"1579","20050108-M-Doha-F-Roger_Federer-Ivan_Ljubicic",1,44,33,3,19,19,15,10,7,6,37,27
"1580","20050108-M-Doha-F-Roger_Federer-Ivan_Ljubicic",2,51,25,0,11,22,19,10,0,0,0,0
"1581","19870125-M-Australian_Open-F-Stefan_Edberg-Pat_Cash",1,149,95,5,59,86,50,13,143,95,3,0
"1582","19870125-M-Australian_Open-F-Stefan_Edberg-Pat_Cash",2,167,99,6,52,75,76,16,155,99,0,0
"1583","20020113-M-Sydney-F-Roger_Federer-Juan_Ignacio_Chela",1,48,38,7,24,25,12,11,9,7,39,31
"1584","20020113-M-Sydney-F-Roger_Federer-Juan_Ignacio_Chela",2,47,29,2,13,20,23,4,0,0,0,0
"1585","20050821-M-Cincinnati_Masters-F-Andy_Roddick-Roger_Federer",1,59,36,11,24,28,21,10,11,5,47,31
"1586","20050821-M-Cincinnati_Masters-F-Andy_Roddick-Roger_Federer",2,50,38,6,24,21,22,7,6,5,43,33
"1587","20080615-M-Halle-F-Roger_Federer-Philipp_Kohlschreiber",1,51,41,6,27,23,16,12,5,3,46,38
"1588","20080615-M-Halle-F-Roger_Federer-Philipp_Kohlschreiber",2,65,40,5,24,35,20,10,2,2,61,38
"1589","20140109-M-Sydney-QF-Juan_Martin_Del_Potro-Radek_Stepanek",1,97,60,14,41,33,17,47,0,0,0,0
"1590","20140109-M-Sydney-QF-Juan_Martin_Del_Potro-Radek_Stepanek",2,81,49,3,19,32,32,17,1,0,77,49
