"","match_id","date","player1","player2","tournament","court","surface"
"161","20220212-M-Dallas-SF-John_Isner-Reilly_Opelka",2022-02-12,"John Isner","Reilly Opelka","Dallas","Center","Hard"
"162","20220212-M-Dallas-SF-Jenson_Brooksby-Marcos_Giron",2022-02-12,"Jenson Brooksby","Marcos Giron","Dallas","Centre","Hard"
"163","20220209-M-Buenos_Aires-R16-Sebastian_Baez-Lorenzo_Sonego",2022-02-09,"Sebastian Baez","Lorenzo Sonego","Buenos Aires","Vilas",""
"164","20220208-M-Rotterdam-R32-Denis_Shapovalov-Jiri_Lehecka",2022-02-08,"Denis Shapovalov","Jiri Lehecka","Rotterdam","Centre","Hard"
"165","20220208-M-Rotterdam-R32-Aslan_Karatsev-Tallon_Griekspoor",2022-02-08,"Aslan Karatsev","Tallon Griekspoor","Rotterdam","Center Court","Hard"
"166","20220208-M-Buenos_Aires-R32-Federico_Delbonis-Juan_Martin_Del_Potro",2022-02-08,"Federico Delbonis","Juan Martin Del Potro","Buenos Aires","Court Guillermo Vilas","Clay"
"167","20220204-M-Montpellier-QF-Roberto_Bautista_Agut-Alexander_Bublik",2022-02-04,"Roberto Bautista Agut","Alexander Bublik","Montpellier","Patrice Dominguez","Hard"
"168","20220204-M-Cordoba-QF-Alejandro_Tabilo-Sebastian_Baez",2022-02-04,"Alejandro Tabilo","Sebastian Baez","Cordoba","Center","Clay"
"169","20220203-M-Montpellier-R16-Soon_Woo_Kwon-Richard_Gasquet",2022-02-03,"Soon Woo Kwon","Richard Gasquet","Montpellier","Patrice Dominguez","Hard"
"170","20220130-M-Australian_Open-F-Rafael_Nadal-Daniil_Medvedev",2022-01-30,"Rafael Nadal","Daniil Medvedev","Australian Open","Rod Laver Arena","Hard"
"171","20220128-M-Australian_Open-SF-Stefanos_Tsitsipas-Daniil_Medvedev",2022-01-28,"Stefanos Tsitsipas","Daniil Medvedev","Australian Open","Centre","Hard Indoor"
"172","20220128-M-Australian_Open-SF-Rafael_Nadal-Matteo_Berrettini",2022-01-28,"Rafael Nadal","Matteo Berrettini","Australian Open","Rod Laver Arena","Hard"
"173","20220126-M-Australian_Open-QF-Stefanos_Tsitsipas-Jannik_Sinner",2022-01-26,"Stefanos Tsitsipas","Jannik Sinner","Australian Open","Centre","Hard"
"174","20220126-M-Australian_Open-QF-Daniil_Medvedev-Felix_Auger_Aliassime",2022-01-26,"Daniil Medvedev","Felix Auger Aliassime","Australian Open","Rod Laver Arena","Hard"
"175","20220125-M-Australian_Open-QF-Rafael_Nadal-Denis_Shapovalov",2022-01-25,"Rafael Nadal","Denis Shapovalov","Australian Open","Rod Laver Arena","Hard"
"176","20220125-M-Australian_Open-QF-Gael_Monfils-Matteo_Berrettini",2022-01-25,"Gael Monfils","Matteo Berrettini","Australian Open","Rod Laver Arena","Hard"
"177","20220124-M-Australian_Open-R16-Maxime_Cressy-Daniil_Medvedev",2022-01-24,"Maxime Cressy","Daniil Medvedev","Australian Open","Margaret Court Arena","Hard"
"178","20220123-M-Australian_Open-R16-Stefanos_Tsitsipas-Taylor_Fritz",2022-01-23,"Stefanos Tsitsipas","Taylor Fritz","Australian Open","Rod Laver Arena","Hard"
"179","20220123-M-Australian_Open-R16-Pablo_Carreno_Busta-Matteo_Berrettini",2022-01-23,"Pablo Carreno Busta","Matteo Berrettini","Australian Open","Laver","Hard"
"180","20220123-M-Australian_Open-R16-Gael_Monfils-Miomir_Kecmanovic",2022-01-23,"Gael Monfils","Miomir Kecmanovic","Australian Open","John Cain Arena","Hard"
"181","20220122-M-Australian_Open-R32-Marin_Cilic-Andrey_Rublev",2022-01-22,"Marin Cilic","Andrey Rublev","Australian Open","MCA","Hard"
"182","20220122-M-Australian_Open-R32-Botic_Van_De_Zandschulp-Daniil_Medvedev",2022-01-22,"Botic Van De Zandschulp","Daniil Medvedev","Australian Open","Margaret Court Arena","Hard"
"183","20220121-M-Australian_Open-R32-Lorenzo_Sonego-Miomir_Kecmanovic",2022-01-21,"Lorenzo Sonego","Miomir Kecmanovic","Australian Open","","Hard"
"184","20220121-M-Australian_Open-R32-Carlos_Alcaraz-Matteo_Berrettini",2022-01-21,"Carlos Alcaraz","Matteo Berrettini","Australian Open","Rod Laver Arena","Hard"
"185","20220121-M-Australian_Open-R32-Aslan_Karatsev-Adrian_Mannarino",2022-01-21,"Aslan Karatsev","Adrian Mannarino","Australian Open","Margaret Court Arena","Hard"
"186","20220120-M-Australian_Open-R64-Steve_Johnson-Jannik_Sinner",2022-01-20,"Steve Johnson","Jannik Sinner","Australian Open","Margaret Court Arena","Hard"
"187","20220120-M-Australian_Open-R64-Nick_Kyrgios-Daniil_Medvedev",2022-01-20,"Nick Kyrgios","Daniil Medvedev","Australian Open","Centre","Hard"
"188","20220120-M-Australian_Open-R128-Christopher_Oconnell-Diego_Schwartzman",2022-01-20,"Christopher Oconnell","Diego Schwartzman","Australian Open","1573 Arena","Hard"
"189","20220119-M-Australian_Open-R64-Pablo_Carreno_Busta-Tallon_Griekspoor",2022-01-19,"Pablo Carreno Busta","Tallon Griekspoor","Australian Open","Kia Arena","Hard"
"190","20220119-M-Australian_Open-R64-Gael_Monfils-Alexander_Bublik",2022-01-19,"Gael Monfils","Alexander Bublik","Australian Open","Margaret Court Arena","Hard"
"191","20220118-M-Australian_Open-R128-Lorenzo_Musetti-Alex_De_Minaur",2022-01-18,"Lorenzo Musetti","Alex De Minaur","Australian Open","MCA","Hard"
"192","20220118-M-Australian_Open-R128-Daniil_Medvedev-Henri_Laaksonen",2022-01-18,"Daniil Medvedev","Henri Laaksonen","Australian Open","Laver","Hard"
"193","20220118-M-Australian_Open-R128-Alex_Molcan-Roman_Safiullin",2022-01-18,"Alex Molcan","Roman Safiullin","Australian Open","Kia Arena","Hard"
"194","20220117-M-Australian_Open-R128-Tallon_Griekspoor-Fabio_Fognini",2022-01-17,"Tallon Griekspoor","Fabio Fognini","Australian Open","6","Hard"
"195","20220117-M-Australian_Open-R128-John_Millman-Feliciano_Lopez",2022-01-17,"John Millman","Feliciano Lopez","Australian Open","Margaret Court Arena","Hard"
"196","20220117-M-Australian_Open-R128-Federico_Delbonis-Pedro_Martinez",2022-01-17,"Federico Delbonis","Pedro Martinez","Australian Open","17","Hard"
"197","20220117-M-Australian_Open-R128-Aslan_Karatsev-Jaume_Munar",2022-01-17,"Aslan Karatsev","Jaume Munar","Australian Open","Kia Arena","Hard"
"198","20220115-M-Sydney-F-Andy_Murray-Aslan_Karatsev",2022-01-15,"Andy Murray","Aslan Karatsev","Sydney","Rosewall","Hard"
"199","20220115-M-Adelaide-F-Arthur_Rinderknech-Thanasi_Kokkinakis",2022-01-15,"Arthur Rinderknech","Thanasi Kokkinakis","Adelaide","Centre","Hard"
"200","20220114-M-Adelaide-SF-Marin_Cilic-Thanasi_Kokkinakis_",2022-01-14,"Marin Cilic","Thanasi Kokkinakis ","Adelaide","Centre","Hard"
"201","20220113-M-Adelaide-QF-Aleksandar_Vukic-Thanasi_Kokkinakis",2022-01-13,"Aleksandar Vukic","Thanasi Kokkinakis","Adelaide","Centre","Hard "
"202","20220111-M-Australian_Open-Q1-J_J_Wolf-Sergiy_Stakhovsky",2022-01-11,"J J Wolf","Sergiy Stakhovsky","Australian Open","Kia Arena","Hard"
"203","20220110-M-Australian_Open-Q1-Robin_Haase-Andrej_Martin",2022-01-10,"Robin Haase","Andrej Martin","Australian Open","14","Hard"
"204","20220109-M-Melbourne-F-Maxime_Cressy-Rafael_Nadal",2022-01-09,"Maxime Cressy","Rafael Nadal","Melbourne","Rod Laver Arena","Hard"
"205","20220107-M-Melbourne-QF-Grigor_Dimitrov-Botic_Van_De_Zandschulp",2022-01-07,"Grigor Dimitrov","Botic Van De Zandschulp","Melbourne","Rod Laver Arena","Hard"
"206","20220106-M-ATP_Cup-RR-Daniil_Medvedev_-Matteo_Berrettini_",2022-01-06,"Daniil Medvedev ","Matteo Berrettini ","ATP Cup","Rosewall","Hard "
"207","20211219-M-Dutch_Championships-F-Gijs_Brouwer-Botic_Van_De_Zandschulp",2021-12-19,"Gijs Brouwer","Botic Van De Zandschulp","Dutch Championships","","Hard"
"208","20211210-M-Maia_CH-QF-Kimmer_Coppejans-Nuno_Borges",2021-12-10,"Kimmer Coppejans","Nuno Borges","Maia CH","","Clay"
"209","20211208-M-French_Club-RR-Hugo_Gaston-Botic_Van_De_Zandschulp",2021-12-08,"Hugo Gaston","Botic Van De Zandschulp","French Club","","Hard"
"210","20211208-M-French_Club-RR-Benjamin_Bonzi-Lucas_Pouille",2021-12-08,"Benjamin Bonzi","Lucas Pouille","French Club","","Hard"
"211","20211121-M-Tour_Finals-F-Daniil_Medvedev-Alexander_Zverev",2021-11-21,"Daniil Medvedev","Alexander Zverev","Tour Finals","Centre","Hard"
"212","20211121-M-Pau_CH-F-Jiri_Lehecka-Radu_Albot",2021-11-21,"Jiri Lehecka","Radu Albot","Pau CH","Center","Hard"
"213","20211120-M-Tour_Finals-SF-Novak_Djokovic-Alexander_Zverev",2021-11-20,"Novak Djokovic","Alexander Zverev","Tour Finals","Centre","Hard"
"214","20211120-M-Tour_Finals-SF-Casper_Ruud-Daniil_Medvedev",2021-11-20,"Casper Ruud","Daniil Medvedev","Tour Finals","Centre","Hard"
"215","20211120-M-Campinas_CH-SF-Francisco_Cerundolo-Sebastian_Baez",2021-11-20,"Francisco Cerundolo","Sebastian Baez","Campinas CH","Lima","Clay"
"216","20211119-M-Tour_Finals-RR-Casper_Ruud-Andrey_Rublev",2021-11-19,"Casper Ruud","Andrey Rublev","Tour Finals","Centre","Hard"
"217","20211118-M-Tour_Finals-RR-Jannik_Sinner-Daniil_Medvedev",2021-11-18,"Jannik Sinner","Daniil Medvedev","Tour Finals","Center Court","Hard"
"218","20211117-M-Tour_Finals-RR-Novak_Djokovic-Andrey_Rublev",2021-11-17,"Novak Djokovic","Andrey Rublev","Tour Finals","Centre","Hard"
"219","20211116-M-Tour_Finals-RR-Hubert_Hurkacz-Jannik_Sinner",2021-11-16,"Hubert Hurkacz","Jannik Sinner","Tour Finals","Center","Hard"
"220","20211115-M-Tour_Finals-RR-Stefanos_Tsitsipas-Andrey_Rublev",2021-11-15,"Stefanos Tsitsipas","Andrey Rublev","Tour Finals","Centre","Hard"
"221","20211115-M-Tour_Finals-RR-Novak_Djokovic-Casper_Ruud",2021-11-15,"Novak Djokovic","Casper Ruud","Tour Finals","Centre","Hard"
"222","20211114-M-Tour_Finals-RR-Matteo_Berrettini-Alexander_Zverev",2021-11-14,"Matteo Berrettini","Alexander Zverev","Tour Finals","Centre","Hard"
"223","20211114-M-Tour_Finals-RR-Hubert_Hurkacz-Daniil_Medvedev",2021-11-14,"Hubert Hurkacz","Daniil Medvedev","Tour Finals","Centre Court","Hard"
"224","20211114-M-Bratislava_CH-F-Tallon_Griekspoor-Zsombor_Piros",2021-11-14,"Tallon Griekspoor","Zsombor Piros","Bratislava CH","","Hard"
"225","20211109-M-Stockholm-R32-Andy_Murray-Viktor_Durasovic",2021-11-09,"Andy Murray","Viktor Durasovic","Stockholm","Centre Court","Hard"
"226","20211109-M-NextGen_Finals-RR-Hugo_Gaston-Sebastian_Korda",2021-11-09,"Hugo Gaston","Sebastian Korda","NextGen Finals","","Hard"
"227","20211108-M-Stockholm-R32-Andrea_Vavassori-Pavel_Kotov",2021-11-08,"Andrea Vavassori","Pavel Kotov","Stockholm","Centre","Hard"
"228","20211107-M-Tenerife_CH-F-Feliciano_Lopez-Tallon_Griekspoor",2021-11-07,"Feliciano Lopez","Tallon Griekspoor","Tenerife CH","Centre","Hard"
"229","20211107-M-Stockholm-R32-Tommy_Paul-Leo_Borg",2021-11-07,"Tommy Paul","Leo Borg","Stockholm","Centre Court","Hard"
"230","20211107-M-Paris_Masters-F-Novak_Djokovic-Daniil_Medvedev",2021-11-07,"Novak Djokovic","Daniil Medvedev","Paris Masters","Centre","Hard"
"231","20211107-M-Guayaquil_CH-F-Jesper_De_Jong-Alejandro_Tabilo",2021-11-07,"Jesper De Jong","Alejandro Tabilo","Guayaquil CH","Centre","Clay"
"232","20211107-M-Eckental_CH-F-Maxime_Cressy-Daniel_Masur",2021-11-07,"Maxime Cressy","Daniel Masur","Eckental CH","Center Court","Carpet"
"233","20211106-M-Paris_Masters-SF-Hubert_Hurkacz-Novak_Djokovic",2021-11-06,"Hubert Hurkacz","Novak Djokovic","Paris Masters","Centre","Hard"
"234","20211106-M-Paris_Masters-SF-Alexander_Zverev-Daniil_Medvedev",2021-11-06,"Alexander Zverev","Daniil Medvedev","Paris Masters","Central","Hard"
"235","20211105-M-Paris_Masters-QF-Novak_Djokovic-Taylor_Fritz",2021-11-05,"Novak Djokovic","Taylor Fritz","Paris Masters","Central","Hard"
"236","20211105-M-Paris_Masters-QF-Casper_Ruud-Alexander_Zverev",2021-11-05,"Casper Ruud","Alexander Zverev","Paris Masters","Center Court","Hard"
"237","20211104-M-Paris_Masters-R16-Casper_Ruud-Marcos_Giron",2021-11-04,"Casper Ruud","Marcos Giron","Paris Masters","1","Indoor"
"238","20211102-M-Tenerife_CH-R32-Dalibor_Svrcina-Feliciano_Lopez",2021-11-02,"Dalibor Svrcina","Feliciano Lopez","Tenerife CH","Central Court","Hard"
"239","20211102-M-Paris_Masters-R64-Reilly_Opelka-Filip_Krajinovic",2021-11-02,"Reilly Opelka","Filip Krajinovic","Paris Masters","1","Hard"
"240","20211102-M-Paris_Masters-R64-Marin_Cilic-Alejandro_Davidovich_Fokina",2021-11-02,"Marin Cilic","Alejandro Davidovich Fokina","Paris Masters","1","Hard"
"241","20211102-M-Paris_Masters-R32-Casper_Ruud-Alexander_Bublik",2021-11-02,"Casper Ruud","Alexander Bublik","Paris Masters","Central","Hard"
"242","20211031-M-Ismaning_CH-F-Lukas_Lacko-Oscar_Otte",2021-10-31,"Lukas Lacko","Oscar Otte","Ismaning CH","","Carpet"
"243","20211030-M-Vienna-SF-Frances_Tiafoe-Jannik_Sinner",2021-10-30,"Frances Tiafoe","Jannik Sinner","Vienna","Center Court","Hard"
"244","20211029-M-Vienna-QF-Casper_Ruud-Jannik_Sinner",2021-10-29,"Casper Ruud","Jannik Sinner","Vienna","Centre","Hard"
"245","20211028-M-Vienna-R16-Gael_Monfils-Diego_Schwartzman",2021-10-28,"Gael Monfils","Diego Schwartzman","Vienna","Centre Court","Hard"
"246","20211028-M-St_Petersburg-R16-John_Millman-Aslan_Karatsev",2021-10-28,"John Millman","Aslan Karatsev","St Petersburg","Center Court","Hard"
"247","20211027-M-Vienna-R32-Reilly_Opelka-Jannik_Sinner",2021-10-27,"Reilly Opelka","Jannik Sinner","Vienna","Centre Court","Hard"
"248","20211025-M-Vienna-R32-Hubert_Hurkacz-Andy_Murray",2021-10-25,"Hubert Hurkacz","Andy Murray","Vienna","Centre Court","Hard"
"249","20211025-M-Vienna-R32-Carlos_Alcaraz-Daniel_Evans",2021-10-25,"Carlos Alcaraz","Daniel Evans","Vienna","","Hard"
"250","20211024-M-Antwerp-F-Diego_Schwartzman-Jannik_Sinner",2021-10-24,"Diego Schwartzman","Jannik Sinner","Antwerp","Center Court","Hard"
"251","20211023-M-Buenos_Aires_CH-QF-Juan_Pablo_Varillas-Sebastian_Baez",2021-10-23,"Juan Pablo Varillas","Sebastian Baez","Buenos Aires CH","3","Clay"
"252","20211022-M-Antwerp-QF-Jenson_Brooksby-Alejandro_Davidovich_Fokina",2021-10-22,"Jenson Brooksby","Alejandro Davidovich Fokina","Antwerp","Center Court","Hard"
"253","20211022-M-Antwerp-QF-Brandon_Nakashima-Diego_Schwartzman",2021-10-22,"Brandon Nakashima","Diego Schwartzman","Antwerp","Center Court","Hard"
"254","20211022-M-Antwerp-QF-Arthur_Rinderknech-Jannik_Sinner",2021-10-22,"Arthur Rinderknech","Jannik Sinner","Antwerp","Center Court","Hard"
"255","20211021-M-Vienna-R32-Alexei_Popyrin-Matteo_Berrettini",2021-10-21,"Alexei Popyrin","Matteo Berrettini","Vienna","Centre","Hard"
"256","20211021-M-Buenos_Aires_CH-R16-Sebastian_Baez-Juan_Ignacio_Londero",2021-10-21,"Sebastian Baez","Juan Ignacio Londero","Buenos Aires CH","Center Court","Clay"
"257","20211021-M-Antwerp-R32-Reilly_Opelka-Jenson_Brooksby",2021-10-21,"Reilly Opelka","Jenson Brooksby","Antwerp","","Hard"
"258","20211020-M-Antwerp-R16-Botic_Van_De_Zandschulp-Jenson_Brooksby",2021-10-20,"Botic Van De Zandschulp","Jenson Brooksby","Antwerp","","Hard"
"259","20211019-M-Antwerp-R32-Andy_Murray-Frances_Tiafoe",2021-10-19,"Andy Murray","Frances Tiafoe","Antwerp","Centre","Hard"
"260","20211017-M-Indian_Wells_Masters-F-Nikoloz_Basilashvili-Cameron_Norrie",2021-10-17,"Nikoloz Basilashvili","Cameron Norrie","Indian Wells Masters","Centre","Hard"
"261","20211017-M-Ercolano_CH-F-Alexander_Ritschard-Tallon_Griekspoor",2021-10-17,"Alexander Ritschard","Tallon Griekspoor","Ercolano CH","","Clay"
"262","20211016-M-Indian_Wells_Masters-SF-Taylor_Fritz-Nikoloz_Basilashvili",2021-10-16,"Taylor Fritz","Nikoloz Basilashvili","Indian Wells Masters","Centre","Hard"
"263","20211016-M-Indian_Wells_Masters-SF-Grigor_Dimitrov-Cameron_Norrie",2021-10-16,"Grigor Dimitrov","Cameron Norrie","Indian Wells Masters","Centre","Hard"
"264","20211014-M-Villena_CH-R16-Hugo_Grenier-Feliciano_Lopez",2021-10-14,"Hugo Grenier","Feliciano Lopez","Villena CH","","Hard"
"265","20211013-M-Villena_CH-R32-Feliciano_Lopez-Roberto_Marcora",2021-10-13,"Feliciano Lopez","Roberto Marcora","Villena CH","","Hard"
"266","20211013-M-Indian_Wells_Masters-R16-Hubert_Hurkacz-Aslan_Karatsev",2021-10-13,"Hubert Hurkacz","Aslan Karatsev","Indian Wells Masters","Stadium 2","Hard"
"267","20211013-M-Indian_Wells_Masters-R16-Grigor_Dimitrov-Daniil_Medvedev",2021-10-13,"Grigor Dimitrov","Daniil Medvedev","Indian Wells Masters","Stadium 1","Hard"
"268","20211011-M-Indian_Wells_Masters-R32-Grigor_Dimitrov-Reilly_Opelka",2021-10-11,"Grigor Dimitrov","Reilly Opelka","Indian Wells Masters","1","Hard"
"269","20211010-M-Napoli_CH-F-Tallon_Griekspoor-Andrea_Pellegrino",2021-10-10,"Tallon Griekspoor","Andrea Pellegrino","Napoli CH","","Clay"
"270","20211010-M-Indian_Wells_Masters-R64-Andy_Murray-Carlos_Alcaraz",2021-10-10,"Andy Murray","Carlos Alcaraz","Indian Wells Masters","Stadium 2","Hard"
"271","20211008-M-Santiago_CH-QF-Facundo_Mena-Sebastian_Baez",2021-10-08,"Facundo Mena","Sebastian Baez","Santiago CH","Center Court","Clay"
"272","20211007-M-Indian_Wells_Masters-R128-Marcos_Giron-Botic_Van_De_Zandschulp",2021-10-07,"Marcos Giron","Botic Van De Zandschulp","Indian Wells Masters","Stadium 3","Hard"
"273","20211004-M-Santiago_CH-R32-Sebastian_Baez-Dalibor_Svrcina",2021-10-04,"Sebastian Baez","Dalibor Svrcina","Santiago CH","Center Court","Clay"
"274","20211003-M-Sofia-F-Jannik_Sinner-Gael_Monfils",2021-10-03,"Jannik Sinner","Gael Monfils","Sofia","Centre","Hard"
"275","20211003-M-Murcia_CH-F-Roberto_Carballes_Baena-Tallon_Griekspoor",2021-10-03,"Roberto Carballes Baena","Tallon Griekspoor","Murcia CH","","Clay"
"276","20210918-M-Davis_Cup_Group_I-RR-Martin_Cuevas-Tallon_Griekspoor",2021-09-18,"Martin Cuevas","Tallon Griekspoor","Davis Cup Group I","Carrasco Lawn Tenis","Clay"
"277","20210918-M-Davis_Cup_Group_I-RR-Francisco_Llanes-Botic_Van_De_Zandschulp",2021-09-18,"Francisco Llanes","Botic Van De Zandschulp","Davis Cup Group I","Carrasco Lawn Tenis","Clay"
"278","20210912-M-US_Open-F-Novak_Djokovic-Daniil_Medvedev",2021-09-12,"Novak Djokovic","Daniil Medvedev","US Open","Ashe","Hard"
"279","20210910-M-US_Open-SF-Novak_Djokovic-Alexander_Zverev",2021-09-10,"Novak Djokovic","Alexander Zverev","US Open","Ashe","Hard"
"280","20210910-M-US_Open-SF-Felix_Auger_Aliassime-Daniil_Medvedev",2021-09-10,"Felix Auger Aliassime","Daniil Medvedev","US Open","Ashe","Hard"
"281","20210907-M-US_Open-QF-Botic_Van_De_Zandschulp-Daniil_Medvedev",2021-09-07,"Botic Van De Zandschulp","Daniil Medvedev","US Open","Arthur Ashe","Hard"
"282","20210906-M-US_Open-R16-Jenson_Brooksby-Novak_Djokovic",2021-09-06,"Jenson Brooksby","Novak Djokovic","US Open","Arthur Ashe","Hard"
"283","20210906-M-US_Open-R16-Jannik_Sinner-Alexander_Zverev",2021-09-06,"Jannik Sinner","Alexander Zverev","US Open","Ashe","Hard"
"284","20210905-M-US_Open-R32-Reilly_Opelka-Nikoloz_Basilashvili",2021-09-05,"Reilly Opelka","Nikoloz Basilashvili","US Open","Grandstand","Hard"
"285","20210905-M-US_Open-R16-Peter_Gojowczyk-Carlos_Alcaraz",2021-09-05,"Peter Gojowczyk","Carlos Alcaraz","US Open","Grandstand","Hard"
"286","20210905-M-US_Open-R16-Diego_Schwartzman-Botic_Van_De_Zandschulp",2021-09-05,"Diego Schwartzman","Botic Van De Zandschulp","US Open","Louis Armstrong Stadium","Hard"
"287","20210905-M-US_Open-R16-Daniil_Medvedev-Daniel_Evans",2021-09-05,"Daniil Medvedev","Daniel Evans","US Open","Arthur Ashe","Hard"
"288","20210904-M-US_Open-R32-Jannik_Sinner-Gael_Monfils",2021-09-04,"Jannik Sinner","Gael Monfils","US Open","Armstrong","Hard"
"289","20210903-M-US_Open-R32-Stefanos_Tsitsipas-Carlos_Alcaraz",2021-09-03,"Stefanos Tsitsipas","Carlos Alcaraz","US Open","Ashe","Hard"
"290","20210903-M-US_Open-R32-Pablo_Andujar-Daniil_Medvedev",2021-09-03,"Pablo Andujar","Daniil Medvedev","US Open","Louis Armstrong","Hard"
"291","20210903-M-US_Open-R32-Facundo_Bagnis-Botic_Van_De_Zandschulp",2021-09-03,"Facundo Bagnis","Botic Van De Zandschulp","US Open","17","Hard"
"292","20210902-M-US_Open-R64-Taylor_Fritz-Jenson_Brooksby",2021-09-02,"Taylor Fritz","Jenson Brooksby","US Open","Grandstand","Hard"
"293","20210902-M-US_Open-R64-Reilly_Opelka-Lorenzo_Musetti",2021-09-02,"Reilly Opelka","Lorenzo Musetti","US Open","17","Hard"
"294","20210902-M-US_Open-R64-Novak_Djokovic-Tallon_Griekspoor",2021-09-02,"Novak Djokovic","Tallon Griekspoor","US Open","Arthur Ashe","Hard"
"295","20210902-M-US_Open-R64-Jordan_Thompson-Aslan_Karatsev",2021-09-02,"Jordan Thompson","Aslan Karatsev","US Open","11","Hard"
"296","20210901-M-US_Open-R64-Casper_Ruud-Botic_Van_De_Zandschulp",2021-09-01,"Casper Ruud","Botic Van De Zandschulp","US Open","13","Hard"
"297","20210831-M-US_Open-R128-Tallon_Griekspoor-Jan_Lennard_Struff",2021-08-31,"Tallon Griekspoor","Jan Lennard Struff","US Open","9","Hard"
"298","20210831-M-US_Open-R128-Roberto_Bautista_Agut-Nick_Kyrgios",2021-08-31,"Roberto Bautista Agut","Nick Kyrgios","US Open","Louis Armstrong Stadium","Hard"
"299","20210831-M-US_Open-R128-Mikael_Ymer-Jenson_Brooksby",2021-08-31,"Mikael Ymer","Jenson Brooksby","US Open","4","Hard"
"300","20210831-M-US_Open-R128-Maxime_Cressy-Pablo_Carreno_Busta",2021-08-31,"Maxime Cressy","Pablo Carreno Busta","US Open","4","Hard"
"301","20210831-M-US_Open-R128-Feliciano_Lopez-Bernabe_Zapata_Miralles",2021-08-31,"Feliciano Lopez","Bernabe Zapata Miralles","US Open","6","Hard"
"302","20210831-M-US_Open-R128-Daniil_Medvedev-Richard_Gasquet",2021-08-31,"Daniil Medvedev","Richard Gasquet","US Open","Arthur Ashe","Hard"
"303","20210831-M-US_Open-R128-Andreas_Seppi-Marton_Fucsovics",2021-08-31,"Andreas Seppi","Marton Fucsovics","US Open","8","Hard"
"304","20210830-M-US_Open-R128-Stefanos_Tsitsipas-Andy_Murray",2021-08-30,"Stefanos Tsitsipas","Andy Murray","US Open","Arthur Ashe","Hard"
"305","20210830-M-US_Open-R128-Carlos_Taberner-Botic_Van_De_Zandschulp",2021-08-30,"Carlos Taberner","Botic Van De Zandschulp","US Open","15","Hard"
"306","20210830-M-US_Open-R128-Andrey_Rublev-Ivo_Karlovic",2021-08-30,"Andrey Rublev","Ivo Karlovic","US Open","Grandstand","Hard"
"307","20210827-M-US_Open-Q3-Ivo_Karlovic-Yuichi_Sugita",2021-08-27,"Ivo Karlovic","Yuichi Sugita","US Open","7","Hard"
"308","20210827-M-US_Open-Q3-Enzo_Couacaud-Botic_Van_De_Zandschulp",2021-08-27,"Enzo Couacaud","Botic Van De Zandschulp","US Open","7","Hard"
"309","20210826-M-US_Open-Q2-Ben_Shelton-Botic_Van_De_Zandschulp",2021-08-26,"Ben Shelton","Botic Van De Zandschulp","US Open","5","Hard"
"310","20210825-M-US_Open-Q1-Botic_Van_De_Zandschulp-Tomas_Barrios_Vera",2021-08-25,"Botic Van De Zandschulp","Tomas Barrios Vera","US Open","8","Hard"
